male,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,cat_raceeth_Asian,cat_raceeth_Black,cat_raceeth_Hispanic,cat_raceeth_More than one race,cat_raceeth_Native Hawaiian/Other Pacific Islander,cat_raceeth_White,readingScorePercentile
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210,20,1.0,1,0,2361,584.63,0,0,0,0,0,1,0.8068527217463388
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,420,20,1.0,1,0,2361,561.46,0,0,0,0,0,1,0.7283780049737496
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,315,20,1.0,1,0,2361,495.16,0,0,0,0,0,1,0.45951920420005526
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,330,26,1.0,1,0,2361,444.18,0,0,0,0,0,1,0.2626416137054435
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,315,25,1.0,1,0,2361,597.85,0,0,0,0,0,1,0.842221608179055
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,285,25,1.0,1,0,2361,527.71,0,0,0,0,0,1,0.5982315556783642
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,315,20,1.0,1,0,2361,430.47,0,0,0,0,0,1,0.21912130422768722
1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,21,0.0,1,1,1734,369.54,0,0,0,0,0,1,0.07709311964631113
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,261,27,1.0,1,1,1734,415.45,0,0,0,0,1,0,0.17421939762365293
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,25,1.0,1,1,1734,462.7,0,0,0,0,0,1,0.33407018513401493
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,255,36,1.0,1,1,1734,458.83,0,0,0,0,0,1,0.318319977894446
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,38,1.0,1,1,1734,625.52,0,0,0,0,0,1,0.90715667311412
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,90,30,1.0,1,0,1317,511.76,0,0,0,0,0,1,0.5316385741917656
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,115,23,1.0,1,0,1317,329.78,0,0,0,0,0,1,0.029566178502348717
1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,550,21,1.0,1,0,1317,579.74,0,0,0,0,0,1,0.7899972368057474
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,264,30,1.0,1,0,2402,474.48,0,0,0,0,0,1,0.37883393202542137
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,300,25,1.0,1,0,2402,491.48,0,0,0,0,0,1,0.4458413926499033
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,315,25,1.0,1,0,2402,574.33,0,0,1,0,0,0,0.771207515888367
1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,264,30,1.0,1,0,2402,314.95,0,0,0,0,0,1,0.019894998618402875
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,35,1.0,1,0,2402,622.23,0,0,0,0,0,1,0.90024868748273
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,270,27,1.0,1,0,1471,534.61,0,0,0,0,0,1,0.6269687759049462
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,27,1.0,1,0,1471,614.21,0,0,0,0,0,1,0.8858800773694391
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,22,1.0,1,0,1471,425.66,0,0,0,0,0,1,0.20420005526388504
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,30,1.0,1,0,1471,469.51,0,0,0,0,0,1,0.3594915722575297
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,27,1.0,1,0,1471,541.18,0,0,0,0,0,1,0.6515612047526941
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,27,0.0,1,0,1471,509.99,0,0,0,0,0,1,0.523901630284609
0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,270,15,1.0,1,0,1471,445.0,0,0,0,0,0,1,0.2685824813484388
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,0,1471,595.45,0,0,0,0,0,1,0.8355899419729207
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,20,1.0,1,0,1471,419.27,0,0,0,0,0,1,0.1834760983697154
0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,27,1.0,1,0,1471,537.63,0,0,0,0,0,1,0.6373307543520309
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,25,1.0,1,0,1471,397.74,0,0,0,0,0,1,0.1276595744680851
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,0,1,1212,602.59,0,0,0,0,0,1,0.85382702403979
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,0,1,1212,510.39,0,0,0,0,0,1,0.525283227410887
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160,20,1.0,0,1,1212,678.43,0,0,0,0,0,1,0.9763746891406466
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,450,22,1.0,1,0,1387,534.2,0,0,0,0,0,1,0.6258634982039237
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,20,1.0,1,0,1387,481.05,0,1,0,0,0,0,0.40425531914893614
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450,27,1.0,1,0,1387,597.13,0,0,0,0,0,1,0.8408400110527771
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,30,1.0,1,0,1387,507.6,0,0,0,0,0,1,0.5131251726996408
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,175,18,1.0,1,0,1387,541.84,0,0,0,1,0,0,0.6546007184305057
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,25,1.0,1,0,1387,514.99,1,0,0,0,0,0,0.5461453440176844
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,90,28,1.0,1,0,1387,498.63,0,1,0,0,0,0,0.47457861287648523
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,24,1.0,1,0,1387,518.88,0,0,1,0,0,0,0.5627245095330202
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,450,30,1.0,1,0,1387,602.67,0,0,0,0,0,1,0.8543796628903012
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,23,1.0,1,1,1110,462.08,0,0,0,1,0,0,0.3293727549046698
0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,45,30,1.0,1,1,1110,583.31,1,0,0,0,0,0,0.8022934512296215
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60,25,1.0,1,1,1110,374.38,0,0,0,0,0,1,0.085382702403979
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,40,25,1.0,1,1,1110,399.84,1,0,0,0,0,0,0.13636363636363635
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,225,24,1.0,1,1,1110,387.41,0,0,1,0,0,0,0.10735009671179883
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,900,26,1.0,1,1,1062,428.88,0,0,1,0,0,0,0.21552915169936446
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225,13,1.0,1,1,1062,672.33,0,0,0,0,0,1,0.9718154186239293
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,240,20,1.0,1,1,1062,609.92,0,0,1,0,0,0,0.8745509809339597
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,90,20,1.0,1,1,1062,448.5,0,1,0,0,0,0,0.27949709864603484
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,20,1.0,1,1,1062,554.73,0,0,0,0,0,0,0.7026802984249793
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,26,1.0,1,1,1062,326.16,0,1,0,0,0,0,0.027079303675048357
1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,20,1.0,1,1,1062,490.59,0,0,0,0,0,1,0.44114396242055814
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90,16,1.0,1,1,1062,321.87,0,0,1,0,0,0,0.024039789997236806
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,0,1692,501.34,0,0,0,0,0,1,0.48632218844984804
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,0,1692,477.21,0,0,0,0,0,1,0.3898867090356452
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275,24,1.0,1,0,1692,526.43,0,0,0,1,0,0,0.5943630837247859
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,38,1.0,1,0,1692,568.12,0,1,0,0,0,0,0.7503453992815695
0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,30,1.0,1,0,1692,543.19,0,0,0,0,0,1,0.6613705443492678
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,38,1.0,1,0,1692,588.24,0,0,0,0,0,1,0.8161094224924013
1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,0,1692,533.32,0,0,0,0,0,1,0.620889748549323
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,30,1.0,1,0,1692,634.81,0,0,0,0,0,1,0.9245647969052224
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,275,28,0.0,1,0,1692,697.15,0,0,0,0,0,1,0.9886709035645206
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,0,1692,373.19,0,0,0,0,0,1,0.08248134843879525
1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,300,28,1.0,1,0,1692,517.85,0,1,0,0,0,0,0.5588560375794418
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,35,1.0,1,0,1692,514.56,0,0,0,0,0,1,0.5436584691903841
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,20,1.0,1,1,1937,408.86,0,1,0,0,0,0,0.15736391268306163
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250,26,1.0,1,1,1937,434.72,0,1,0,0,0,0,0.22672008842221608
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,270,30,0.0,0,1,570,516.9,1,0,0,0,0,0,0.5538822879248411
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,270,24,1.0,0,1,570,413.39,0,0,1,0,0,0,0.16896932854379662
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,180,25,1.0,0,1,570,542.79,0,0,1,0,0,0,0.6599889472229897
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,270,30,1.0,0,1,570,548.83,0,0,1,0,0,0,0.6822326609560652
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180,20,1.0,0,1,570,488.78,0,0,1,0,0,0,0.43423597678916825
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,360,16,1.0,0,1,570,496.56,0,0,1,0,0,0,0.46504559270516715
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,210,24,1.0,0,1,570,571.48,1,0,0,0,0,0,0.7612600165791655
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275,20,1.0,1,1,539,471.14,0,1,0,0,0,0,0.36363636363636365
1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,225,25,1.0,1,1,539,380.76,0,0,1,0,0,0,0.09698811826471401
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,20,1.0,1,1,539,472.41,0,1,0,0,0,0,0.37012987012987014
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50,18,1.0,1,1,539,506.57,0,0,1,0,0,0,0.5075987841945289
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,1,539,499.41,0,0,1,0,0,0,0.47775628626692457
1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,55,26,1.0,1,1,539,393.59,0,0,1,0,0,0,0.11743575573362808
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180,15,1.0,1,0,389,496.45,0,0,1,0,0,0,0.4639403150041448
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,389,565.67,0,0,0,0,0,1,0.7413650179607626
1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,389,631.53,0,0,0,0,0,1,0.9198673666758773
0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,270,9,1.0,1,0,389,537.63,0,0,0,0,0,1,0.6373307543520309
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,20,1.0,1,0,389,566.11,0,0,0,0,0,1,0.742470295661785
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,389,560.34,0,0,0,0,0,1,0.72271345675601
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,14,1.0,1,0,389,379.55,0,0,0,0,0,1,0.09505388228792484
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,270,20,1.0,1,0,389,533.02,0,0,0,0,0,1,0.6192318319977894
1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,540,20,1.0,1,0,389,542.14,0,0,0,0,0,1,0.656396794694667
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220,22,1.0,1,0,846,449.85,0,0,0,0,0,1,0.28433268858800775
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,1,0,846,522.54,0,0,0,0,0,1,0.5765404807957999
1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,17,1.0,1,0,846,345.17,0,0,0,0,0,1,0.04504006631666206
0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,22,1.0,1,0,846,537.0,0,0,0,0,0,1,0.6358109975131252
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,13,0.0,1,0,846,496.21,0,0,0,0,0,1,0.463111356728378
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,273,15,1.0,1,0,846,419.49,0,0,0,0,0,1,0.18458137607073777
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,1,0,846,555.9,0,0,0,0,0,1,0.7071014092290688
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,25,1.0,1,0,1411,497.09,0,0,0,0,0,1,0.46739430781983976
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,23,1.0,1,0,1411,502.14,0,0,0,0,0,1,0.49101961867919314
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,120,28,1.0,1,0,1411,484.42,0,1,0,0,0,0,0.4158607350096712
1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1400,28,1.0,1,0,1411,498.29,0,0,0,0,0,1,0.47333517546283504
0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,90,30,1.0,1,0,1411,506.25,0,0,0,0,0,1,0.5066316662061343
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,20,1.0,1,0,1411,408.86,0,0,0,1,0,0,0.15736391268306163
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,30,1.0,1,0,1411,423.95,0,0,0,0,0,1,0.19977894445979552
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,1.0,1,0,1411,366.2,0,0,0,0,0,1,0.07018513401492125
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,600,30,1.0,1,0,1411,523.78,0,0,0,0,0,1,0.581928709588284
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,20,1.0,1,0,1411,515.53,0,1,0,0,0,0,0.5486322188449848
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,450,28,1.0,1,0,1411,498.23,0,0,0,0,0,1,0.47305885603757947
0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,250,30,1.0,1,1,1763,546.61,0,0,1,0,0,0,0.6739430781983974
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,255,30,1.0,1,1,1763,593.69,0,0,1,0,0,0,0.8303398728930644
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,300,20,1.0,1,1,1763,524.58,0,0,1,0,0,0,0.5863498203923736
0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,275,35,1.0,1,1,1763,454.14,0,0,1,0,0,0,0.30022105554020445
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,250,40,1.0,1,1,1763,429.03,0,0,1,0,0,0,0.21580547112462006
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,275,35,1.0,1,1,1763,528.43,1,0,0,0,0,0,0.6009947499309202
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,275,40,1.0,1,1,1763,489.09,0,0,1,0,0,0,0.4353412544901907
1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,120,20,1.0,1,1,1763,327.29,0,0,1,0,0,0,0.027908261950815142
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,200,20,1.0,0,1,398,608.2,1,0,0,0,0,0,0.8683337938657087
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,200,25,1.0,0,1,398,331.14,0,0,0,0,0,1,0.031224095053882288
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,280,36,1.0,0,1,398,342.85,0,0,1,0,0,0,0.04213871235147831
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,25,1.0,0,1,398,482.82,0,0,0,0,0,1,0.41047250621718706
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,200,30,1.0,0,1,398,465.5,0,0,0,1,0,0,0.34622823984526113
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,200,21,1.0,0,1,398,392.23,0,1,0,0,0,0,0.11467256148107212
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,250,23,1.0,1,0,366,420.69,0,0,0,0,0,1,0.18831168831168832
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,23,1.0,1,0,366,532.07,0,0,0,0,0,1,0.6155015197568389
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,19,1.0,1,0,366,359.69,0,0,0,0,0,1,0.061066592981486596
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,24,1.0,1,0,366,509.83,0,0,0,0,0,1,0.5229345122962145
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,0,366,560.9,0,0,0,0,0,1,0.7256148107211937
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45,23,0.0,1,0,366,445.78,0,0,0,0,0,1,0.27079303675048355
1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,18,1.0,1,0,366,507.19,0,0,0,0,0,1,0.5107764575849683
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,15,1.0,1,0,366,454.6,0,0,0,0,0,1,0.30187897209173803
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,366,682.03,0,0,0,0,0,1,0.9792760431058304
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225,25,1.0,1,0,366,543.35,0,0,0,0,0,1,0.6630284609008014
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,20,1.0,1,0,366,398.72,0,0,0,0,0,1,0.13097540757115225
1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,261,40,1.0,1,1,2966,555.21,0,0,1,0,0,0,0.7040618955512572
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,35,1.0,1,1,2966,538.9,0,0,0,0,0,1,0.642718983144515
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,30,1.0,1,1,2966,594.25,0,0,0,0,0,1,0.8325504282951092
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,285,30,1.0,1,1,2966,603.65,0,0,0,0,0,1,0.8563138988670903
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,35,1.0,1,1,2966,673.79,0,0,0,0,0,1,0.9726443768996961
